  -2.7888530e-01  -2.6593627e-01  -9.9343463e-03
  -2.4341140e-01  -3.0393264e-01  -1.0921853e-02
  -3.6362117e-01  -3.3180813e-01  -1.3466857e-02
  -4.6799805e-01  -3.4213004e-01  -9.1467964e-03
  -2.5308947e-01  -3.2164074e-01  -1.1490191e-02
  -1.8282921e-01  -2.9620259e-01  -1.0316473e-02
  -2.6154482e-01  -2.9833760e-01  -8.1463597e-03
  -2.8764650e-01  -3.1496091e-01  -1.3380119e-02
  -3.6554112e-01  -3.0775124e-01  -4.1016039e-03
  -1.5365676e-01  -2.9286194e-01  -1.0424680e-02
  -4.4124982e-01  -3.1745353e-01  -6.6828647e-03
  -2.0408647e-01  -2.9817887e-01  -6.2035300e-03
  -2.1091905e-01  -2.9125508e-01  -9.4535526e-03
  -1.5379604e-01  -3.3846302e-01  -7.3923620e-03
  -3.7589341e-01  -3.3285236e-01  -6.3078141e-03
  -4.9953553e-01  -3.4745460e-01  -3.0768501e-03
  -3.1914836e-01  -3.6324434e-01  -2.2317325e-03
  -4.1838790e-01  -2.8231074e-01  -1.1278790e-03
  -2.8850812e-01  -2.6256601e-01  -4.1756802e-03
  -3.3017846e-01  -2.2830100e-01  -5.5745007e-03
  -1.1839809e-01  -1.7223738e-01  -1.0710438e-03
  -1.8980230e-01  -1.4436835e-01   4.9497630e-03
  -1.1456051e-01  -9.9490780e-02  -3.6266358e-03
  -1.6438746e-01  -1.5128196e-01   3.8558106e-03
  -1.0592754e-01  -9.4621532e-02  -4.4480396e-04
  -3.2929323e-01  -1.0277669e-01   2.8722277e-03
  -1.4043489e-01  -8.6838429e-02   5.2411395e-05
  -1.6134729e-01  -1.0207828e-01   3.4415879e-03
  -1.9503026e-01  -1.1330620e-01   6.9610849e-04
  -6.2395504e-02  -1.7509480e-01   4.6577224e-03
  -2.2360679e-01  -1.6766250e-01   9.7263236e-03
   3.3784096e-02  -1.4900921e-01   6.2988369e-03
  -1.0909374e-01  -1.4463500e-01   1.6511594e-03
  -1.2734693e-01  -1.2013730e-01   6.0270065e-03
  -8.9338043e-02  -1.1113379e-01   2.1097587e-03
  -5.8030710e-03  -7.1065943e-02   9.2143071e-03
   4.3493392e-02   2.7819710e-04   6.8881449e-03
   4.9098267e-02   5.1455063e-02   9.5733889e-03
  -1.0706779e-01   4.8316502e-02   3.3783615e-03
   1.7125017e-01   6.0098828e-02   6.7787387e-03
   2.8929706e-01   1.1664997e-01   9.7987303e-03
   2.2593452e-01   1.3529578e-01   7.1517372e-03
   1.4211470e-01   1.3911082e-01   5.5158426e-03
   1.4737177e-01   1.5793321e-01   6.3933969e-03
   2.8139925e-01   1.9627233e-01   1.2084911e-02
  -5.4577736e-05   2.1409561e-01   7.2171814e-03
   2.4883515e-01   2.1214299e-01   1.0695493e-02
   2.0691809e-01   2.1380788e-01   4.3929619e-03
   3.1164650e-01   2.1921196e-01   1.2205910e-02
   9.0021726e-02   2.3536694e-01   1.0088280e-02
   2.6419086e-01   2.2287313e-01   6.1884687e-03
   2.7129539e-01   2.0143793e-01   9.1214443e-03
  -2.6240111e-02   1.1288500e-01   1.2903685e-02
  -7.7232353e-02   1.0610609e-01   8.0059043e-03
   1.3878407e-01   1.0126731e-01   1.1620647e-02
   1.2053522e-01   1.3637712e-01   1.5472836e-02
   3.4130433e-02   1.0735626e-01   5.4648071e-03
   1.3570245e-02   1.1239193e-01   8.5566881e-03
   2.3909997e-02   1.0721610e-01   7.1731900e-03
  -2.3406435e-02   2.5148924e-02   3.5549793e-03
   6.7574956e-02   1.4902051e-02   4.0216114e-03
   4.1818110e-02   3.3162309e-02   1.1260257e-02
   1.6615685e-01   5.6052548e-02   1.2478566e-02
  -6.0892465e-02   3.2074527e-02   1.2846270e-03
  -2.5281228e-02   8.2084569e-02   2.8009008e-03
   1.7878440e-02   1.0175315e-01   1.1729036e-02
  -6.8735552e-02   9.6615272e-02   8.8975340e-03
   1.9828617e-01   1.7028793e-01   1.3066932e-03
   4.0702211e-02   1.5713236e-01  -6.0536606e-04
   1.4432663e-01   1.2205665e-01   2.7674665e-03
   1.5950030e-01   1.3596952e-01  -1.1800109e-03
   7.6049697e-02   1.5614664e-01   6.5528805e-04
   2.6918312e-01   1.0723242e-01   3.4183114e-03
   1.1113162e-01   1.0439532e-01  -1.2456678e-04
   1.9769278e-01   9.8478711e-02  -6.7546488e-04
   4.1434805e-01   1.2151009e-01  -1.8173844e-03
   1.9334354e-01   1.4287677e-01  -7.1299188e-03
   2.2683454e-01   1.1107544e-01  -1.3514808e-03
   1.8122673e-02   8.3441787e-02  -4.9289520e-03
  -9.8247375e-02   5.6735278e-02  -8.9863363e-03
   1.8477407e-01   6.9880453e-02  -8.0025278e-03
   8.7568985e-02   4.7646742e-02  -2.9295302e-03
   6.2745463e-02  -6.5624188e-04  -6.8845670e-03
   1.1396203e-01  -2.8187852e-02  -1.7081864e-03
   1.1498731e-01  -3.7053310e-02  -1.1193620e-02
  -3.0279865e-01  -5.7602776e-02  -1.1901175e-02
  -2.5304316e-01  -1.1413922e-01  -9.5154265e-03
  -1.7905150e-01  -1.3335667e-01  -1.1925738e-02
  -2.2726215e-01  -1.9408030e-01  -1.9699351e-03
  -2.3225221e-01  -1.6837044e-01  -8.2188099e-03
  -1.9640489e-01  -1.4590338e-01  -7.6574651e-03
  -3.4020495e-02  -1.6656996e-01  -1.1563710e-02
  -3.2198702e-01  -2.2287212e-01  -1.0266790e-02
   6.2168186e-02  -2.2736223e-01  -1.4447584e-02
  -1.2815505e-01  -2.1246477e-01  -5.6511614e-03
  -9.8290776e-02  -2.0802614e-01  -7.5300269e-03
  -2.3500582e-01  -2.1026330e-01  -1.4069984e-02
  -2.2483438e-01  -1.7964888e-01  -1.0017409e-02
  -2.2387358e-02  -1.1966640e-01  -1.4903670e-02
  -1.2292443e-01  -1.0781269e-01  -1.1357358e-02
  -1.1990628e-01  -9.8128454e-02  -6.0713247e-03
  -1.1643315e-01  -6.4516315e-02  -2.6071778e-03
  -1.1074675e-01  -3.3304336e-02  -9.4684383e-03
  -2.2472651e-02  -5.8179227e-02  -8.1831318e-03
  -2.0048777e-01  -4.6747663e-02  -3.5121075e-03
   2.5789588e-01  -3.9168158e-02  -1.2171505e-02
  -6.0327490e-02  -1.3230214e-01  -1.1499673e-02
  -7.9237795e-02  -1.1800727e-01  -6.0989384e-03
  -4.1530268e-01  -1.8480956e-01  -1.0809289e-02
  -8.0929717e-02  -1.6642390e-01  -3.6458509e-03
  -1.8006555e-01  -1.8799314e-01  -1.0450972e-02
  -2.3361994e-01  -2.3900671e-01  -9.6714397e-03
  -2.8690201e-01  -2.1130262e-01  -2.3470110e-03
  -6.1180649e-02  -2.2584045e-01  -3.8838565e-03
  -1.0786732e-01  -1.9930277e-01  -5.6297899e-03
  -1.4768654e-01  -2.2433824e-01  -1.2069790e-03
  -2.3083802e-01  -2.1105303e-01  -2.1433927e-03
  -1.7093414e-01  -1.9134392e-01  -5.6119890e-03
  -2.0555294e-01  -2.0841964e-01  -3.6892009e-03
  -3.4725097e-01  -1.6806809e-01  -5.2860004e-03
  -3.4901125e-01  -1.6364594e-01   3.7236686e-04
  -1.4835484e-01  -1.7692684e-01   1.8384842e-03
  -1.5539271e-01  -1.1944454e-01  -3.1853145e-03
  -1.1128689e-01  -4.1957242e-02   1.0627231e-03
   8.3312619e-02   3.7440130e-04  -2.0772760e-03
  -2.1477799e-02  -2.9784341e-02  -5.6766966e-04
  -2.5625723e-01  -4.9238896e-02   7.7790836e-03
  -1.2816144e-01  -7.1084152e-02  -1.7660289e-03
  -1.1261288e-01  -8.8302726e-02   5.1231441e-03
  -1.8460903e-01  -1.1796660e-01   1.0996812e-03
  -1.1002811e-01  -1.2299099e-01   3.3303398e-03
  -7.2836073e-02  -1.7531837e-01   2.9574781e-03
  -1.5085285e-01  -1.3331960e-01   3.9798370e-03
  -1.6421345e-02  -1.0552143e-01   1.2949787e-02
  -1.5507112e-01  -9.2755362e-02   1.9660075e-03
  -2.0705270e-01  -8.8228159e-02   6.0986844e-03
  -2.4463731e-01  -6.5241534e-02  -1.7655253e-03
  -2.8022464e-03  -6.2375092e-02   9.9306530e-03
  -1.5361090e-01  -4.4235761e-02   7.3923153e-03
  -1.8343154e-01  -1.1356185e-01   4.3286121e-03
  -1.6078432e-01  -8.9952507e-02   9.4111996e-03
   9.2590168e-02  -5.8260094e-02   8.0359398e-03
  -5.5631595e-02  -5.6926066e-03   9.0534585e-03
   4.7801059e-02   2.1347209e-02   1.3335830e-02
  -2.3158300e-02   7.1835530e-02   6.9330322e-03
   1.5761562e-01   8.5160743e-02   1.1792362e-02
  -1.7081224e-02   1.0962950e-01   1.4567206e-02
   2.4699691e-01   1.3526725e-01   9.9630651e-03
   1.9115673e-01   1.4040328e-01   8.0693182e-03
   4.1980853e-02   1.3348372e-01   4.7674118e-03
   7.7303235e-02   7.3018719e-02   1.2015976e-02
   3.1217783e-02   1.0492789e-01   5.4018255e-03
   2.3656910e-01   1.4704794e-01   7.3632493e-03
   1.9599334e-01   1.4615946e-01   1.1153821e-02
  -6.2765087e-02   1.6147364e-01   1.1035006e-02
   1.6326027e-01   1.7521944e-01   3.7171804e-03
  -1.7411249e-02   1.1915195e-01   6.8481307e-03
   3.0598028e-01   1.6266143e-01   8.0859806e-03
   1.9659098e-01   1.6352350e-01   9.5461845e-03
   3.9884106e-02   1.2422744e-01   1.6402888e-03
   5.1527931e-02   1.6181441e-01   6.3355540e-03
   2.0359006e-01   1.7547777e-01   4.5277355e-03
   1.0167676e-01   1.8257590e-01   2.1942175e-03
   1.2721165e-01   9.1135949e-02   2.4249949e-03
   2.3223435e-01   7.0726560e-02   3.5607150e-03
   1.0129406e-01   5.6801437e-02  -2.8672957e-03
   1.1931291e-01   3.0442454e-02   1.1752443e-03
  -1.3669598e-02   2.8696002e-02   3.0522947e-03
  -1.6377195e-01   3.0955222e-02   4.9253917e-03
  -8.0807130e-02   6.2350478e-02   3.8700811e-03
   1.7192110e-01   5.9968318e-02   3.0714971e-03
   1.8243015e-02   4.3858495e-02  -1.2427112e-03
  -9.4114988e-02   6.6741944e-02   3.6821083e-03
   1.8022021e-01   5.7399621e-02  -8.6815052e-04
  -2.4744867e-02   3.0858939e-02  -7.0808777e-03
   3.8196394e-02  -2.6954569e-02   1.3734738e-04
  -1.1141651e-01  -1.9831888e-02  -1.6491275e-03
   1.2306346e-01   2.3956911e-02  -2.1407994e-03
   1.4771131e-02   2.1774018e-02  -2.0430178e-03
  -3.8734388e-02  -7.0737787e-03  -3.9715148e-03
  -1.3657173e-01  -2.0423784e-02  -2.4846919e-03
  -1.3077171e-01  -2.4291731e-02  -3.8899732e-03
   4.9739389e-02  -4.0769347e-02  -9.7140288e-04
   4.6923520e-02  -2.2009620e-02  -1.7037540e-03
  -1.8682410e-01  -6.6102118e-02  -1.0202868e-02
  -1.5978724e-01  -1.6170518e-01  -2.4931212e-03
  -3.8900424e-02  -1.3133063e-01  -1.2388901e-02
  -2.4529142e-01  -1.6193683e-01  -9.4487164e-03
  -2.5534318e-01  -1.5139549e-01  -1.3339706e-02
  -2.2219948e-01  -1.8173022e-01  -9.0446820e-03
  -6.2172711e-02  -1.4132607e-01  -6.5868663e-03
  -2.6495334e-01  -1.2833710e-01  -1.1427807e-02
  -1.3804463e-01  -1.1574383e-01  -9.3802242e-03
   9.0854278e-02  -1.0499911e-01  -8.8968117e-03
  -9.6565659e-02  -8.5273884e-02  -8.2174248e-03
   3.9588205e-02  -8.9277731e-02  -7.8986853e-03
   1.6606802e-02  -4.8870074e-02  -7.4771065e-03
   1.5702389e-02  -8.5688528e-02  -1.0185513e-02
  -5.3533766e-02  -1.0003575e-01  -8.2171384e-03
  -2.5572520e-01  -1.2330607e-01  -1.5483124e-02
  -2.0949200e-01  -1.6280649e-01  -1.0376292e-02
  -2.4262609e-01  -2.3029995e-01  -1.0624374e-02
  -8.7766287e-02  -2.2152687e-01  -5.7062882e-03
  -2.4110964e-01  -2.3438812e-01  -9.4923037e-03
  -3.5212407e-01  -2.4338594e-01  -1.0203913e-02
  -4.3555351e-01  -2.6961749e-01  -4.4266608e-03
  -2.6041873e-01  -2.2441622e-01  -7.4425109e-03
  -1.2298092e-01  -1.5585487e-01  -1.0711509e-02
   8.3778408e-02  -1.8734775e-01  -5.3717988e-03
  -1.8400778e-01  -1.6862191e-01  -4.2186594e-03
  -2.5029851e-01  -1.8705576e-01  -7.0897584e-03
  -2.5201962e-01  -1.8220528e-01  -9.3980775e-03
  -2.2632335e-01  -1.7282334e-01  -5.5162880e-03
  -1.6326641e-01  -2.2503274e-01  -6.2709418e-03
  -3.9432849e-01  -2.5168868e-01  -5.5952887e-03
  -3.5589445e-01  -2.2412668e-01  -1.1159341e-02
  -2.0126294e-01  -2.1434158e-01   1.7248084e-03
  -1.6194301e-01  -1.9613692e-01  -4.4943967e-03
  -2.7242369e-01  -1.8280758e-01   2.6511660e-03
  -3.5035022e-01  -1.8858583e-01  -2.8806408e-03
  -2.7951464e-01  -1.6157124e-01   5.4114773e-05
  -4.2081603e-02  -1.6675709e-01  -2.5131003e-03
  -1.8153933e-01  -1.9892586e-01   1.1304812e-03
  -7.0511719e-02  -1.7292132e-01   3.4883774e-04
  -2.5316312e-01  -1.6040886e-01  -1.8578807e-03
  -8.9290941e-02  -1.5779605e-01   8.9393508e-03
  -2.5836401e-01  -1.1429908e-01   4.9578615e-03
  -7.4333586e-02  -6.7991112e-02   4.1904183e-03
   2.8943775e-02  -7.4399788e-02   5.8375771e-03
   3.6589923e-02  -6.3966719e-02   5.6071226e-03
  -2.1158603e-01  -3.4790247e-02   6.3118222e-03
  -5.6725210e-02  -2.7948730e-02   4.9211531e-03
   6.2980402e-02  -3.9842624e-02   5.3752005e-03
  -7.7013452e-02   1.0426014e-02   7.1429975e-03
  -1.9832439e-01   1.1228051e-03   9.1667393e-03
   9.8563806e-04   4.2035772e-03   1.1456377e-02
   1.1452678e-01   4.5940873e-02   8.6420067e-03
   4.5449930e-02   7.3728261e-02   7.0391867e-03
   2.1496782e-01   1.1297449e-01   2.0518884e-03
   1.0880668e-01   1.3898785e-01   1.1214804e-02
   3.5308956e-02   1.2246634e-01   6.3156805e-03
   1.4906666e-01   1.4559387e-01   1.0551316e-02
   2.8582996e-01   1.2692536e-01   4.6577718e-03
   2.5546078e-01   1.3091019e-01   9.7826465e-03
   1.5050944e-01   7.4084760e-02   1.0649320e-02
   2.8318409e-02   1.0524343e-01   6.9183388e-03
   3.2243611e-01   1.2446290e-01   9.6987766e-03
   9.4142959e-03   8.9143611e-02   1.1958488e-02
  -1.8299252e-02   1.3390256e-01   9.1330082e-03
   7.1234894e-02   1.1816928e-01   1.1943659e-02
   2.2365061e-01   1.9786078e-01   9.4232599e-03
   8.0883236e-02   1.7059642e-01   1.2881863e-02
   4.1767047e-01   1.4512266e-01   1.0232676e-02
   2.4985473e-01   1.7364042e-01   4.6903378e-03
   2.2871332e-01   1.2436472e-01   1.0917045e-02
  -1.0060737e-04   1.1941023e-01   3.7659965e-03
   6.4358671e-02   7.4903963e-02   7.5226661e-03
   1.2264381e-01   6.9710830e-02   7.7933061e-03
   1.5862187e-01   1.0857278e-01   1.2930273e-02
   1.8148949e-01   1.2987350e-01   1.1033166e-02
   6.4243013e-02   9.9916545e-02   5.2763398e-03
  -7.1562639e-02   2.3838166e-02   8.8134343e-03
  -2.4279692e-02   1.9614273e-02   6.6260255e-03
  -7.9838683e-02   7.1458070e-02   1.0198757e-02
  -6.2838765e-02   6.6840033e-02   9.8351743e-05
  -4.0755883e-02   9.5358891e-02   2.4069431e-03
   1.6025246e-01   1.3675255e-01   9.5941705e-04
   2.0894258e-01   1.4616991e-01   3.9591670e-03
   3.2590267e-02   1.3126608e-01   6.8940235e-03
   2.5531563e-02   1.1562260e-01   4.2491018e-03
   4.8656960e-02   1.1773920e-01   3.2100178e-03
   7.4322677e-02   1.4937555e-01  -8.8446661e-04
   2.4555394e-01   1.0244580e-01   2.6255193e-03
   1.2853154e-01   1.3108907e-01   4.0551666e-03
  -4.8978010e-02   6.1222761e-02  -6.0682683e-03
   9.3781126e-02   8.3669452e-02   2.1107859e-03
   6.3645800e-02   6.5577014e-02   3.2375866e-03
   1.5294089e-01   1.2022521e-01  -3.8341627e-03
   1.0950628e-01   8.7503611e-02  -2.9782340e-03
   1.4352506e-01   9.7078569e-02  -1.0170813e-02
   1.1859706e-01   4.6937590e-02  -1.3254308e-03
   6.1953060e-02  -2.5262351e-02  -8.1383048e-03
  -5.5721359e-02  -3.2264989e-02  -4.1437260e-03
   6.1906170e-02   1.1956502e-03  -9.5706050e-03
   2.7472773e-02   3.3910628e-02  -3.4634965e-03
   4.2939307e-02   5.0386366e-02  -1.0705731e-03
   1.3081741e-01   5.9718001e-02  -4.1029487e-03
   4.3253488e-02   3.8723858e-03  -1.4644588e-02
  -9.6238361e-03  -1.9772684e-02  -9.6794736e-03
  -4.4828039e-02  -2.3413050e-02  -1.1555292e-02
  -1.2642430e-01  -3.3482802e-02  -1.4512640e-02
  -1.7411340e-01  -4.2433260e-02  -1.0011405e-02
  -2.4694562e-02  -6.8742625e-02  -1.2401326e-02
  -2.0556913e-01  -6.0319449e-02  -1.0046296e-02
  -1.2347547e-02  -5.1506983e-02  -8.9336483e-03
   9.2406979e-02  -2.1990442e-02  -1.1986874e-02
  -9.1177617e-02  -2.9969496e-02  -9.9596618e-03
  -1.3739758e-03  -3.8480714e-02  -8.7046087e-03
   2.4990593e-02  -3.1482278e-02  -1.2181205e-02
  -5.4287387e-02  -5.5179380e-02  -4.9393481e-03
   9.9815217e-03  -2.9212982e-02  -1.1306987e-02
   8.1784345e-02  -7.2905106e-02  -6.2598092e-03
   1.9416217e-01  -3.9456891e-02  -1.2889181e-02
  -1.1621640e-01  -4.5983689e-02  -4.0685199e-03
  -2.6358796e-02  -2.2941391e-03  -5.2728241e-03
  -2.9188694e-02  -9.6869842e-03  -1.2674195e-02
   2.2025469e-02  -1.0761862e-02  -5.3393002e-03
  -6.9640706e-03  -1.9723937e-02  -8.9637102e-03
  -7.6645451e-02   1.2879183e-02  -7.0161178e-03
  -5.2422634e-02  -4.0445931e-02  -1.0196652e-02
  -1.5119297e-01  -3.8750099e-02  -8.8872498e-03
  -6.4873533e-03  -2.2337911e-02  -9.5219866e-03
  -3.4225667e-02  -5.7569668e-02  -1.1334562e-02
  -1.7099616e-01  -6.9522957e-02  -9.2660262e-04
  -8.6113544e-02  -7.6623537e-02  -3.7584001e-03
  -6.8351583e-02  -8.4374825e-02  -2.5948776e-03
  -2.3364973e-02  -7.6597879e-02  -8.5376746e-04
  -1.8001157e-01  -8.1623978e-02   3.4730599e-03
  -7.4233503e-02  -1.0361503e-01  -1.7559264e-03
   2.4985327e-02  -3.6930006e-02   3.1176782e-03
   1.9763401e-01   1.7835013e-03   1.2795327e-03
   6.1357487e-02   1.6511947e-02   7.0677677e-04
   1.8018451e-01   6.1391554e-02   2.6310024e-03
   6.2343059e-02   4.2831482e-02   4.4102462e-03
  -1.2439073e-01   2.9664823e-02   4.5117699e-03
   1.2044971e-01  -4.4378356e-03   1.7573637e-04
  -1.0110598e-01  -1.3810513e-02   8.4803394e-03
   1.6665867e-02  -2.4686118e-02   2.7831550e-03
  -6.4527589e-02  -5.8359686e-02   7.5957439e-03
   5.9202745e-02  -3.4587805e-03   1.1630826e-03
  -1.1267149e-01  -6.3250597e-02   7.6980081e-03
  -2.7955453e-02   1.3389159e-03   5.2621327e-03
  -9.4639851e-02  -7.3452102e-02   7.1225195e-03
  -2.5961396e-02  -4.1973415e-02   4.7959226e-03
  -5.4066592e-02  -9.3664550e-03   1.0731509e-02
  -1.9456988e-01   1.9809601e-02   7.4162342e-03
   6.3440663e-02   6.8509292e-02   1.0157089e-02
  -3.9170763e-02   1.2390530e-01   5.4160571e-03
   1.6479104e-01   1.4273897e-01   1.4317447e-02
   1.9551935e-01   1.7677942e-01   1.3305003e-02
   1.4108353e-01   1.7901234e-01   9.8719612e-03
   3.0104191e-01   1.3407636e-01   4.4803923e-03
   1.3730010e-01   1.5324564e-01   1.2038444e-02
   1.6701627e-01   1.8857472e-01   9.2892357e-03
   2.3540208e-01   2.2459577e-01   1.1113289e-02
   1.3056918e-01   2.1706934e-01   1.0826383e-02
   5.9130164e-02   1.3173886e-01   9.9151010e-03
  -2.4406091e-02   1.1170377e-01   9.4041175e-03
   1.4237900e-01   9.5775311e-02   9.7709424e-03
   1.6626351e-01   1.5816211e-01   1.0743061e-02
   2.0192100e-01   1.6860996e-01   6.0527780e-03
   2.4699763e-01   2.0304705e-01   6.0188650e-03
   1.4902370e-01   1.6405732e-01   1.2118696e-02
   6.8114206e-02   1.9591578e-01   4.9949678e-03
   2.7306663e-01   2.1915938e-01   3.7788809e-03
   1.5816796e-01   1.8700843e-01   8.7755151e-03
   2.0826256e-01   2.3324837e-01   6.0020167e-03
   2.2211543e-01   1.9021273e-01   6.4317869e-03
   8.3795233e-02   1.9888553e-01   2.6555392e-03
   1.7057997e-01   1.4882368e-01   9.1368167e-03
   1.8466370e-01   1.2132977e-01   1.5032339e-03
   1.5961916e-01   9.5662125e-02   6.3224951e-03
   1.1866309e-01   1.0783831e-01   3.8058907e-03
   1.2540094e-01   1.0010262e-01   4.3080303e-03
  -1.3284988e-02   1.0393723e-01   8.6001165e-03
   2.0632549e-01   1.1140452e-01   4.8147520e-03
   1.7982293e-01   1.4416870e-01   6.7320858e-03
   6.8915940e-02   1.7826810e-01   5.8554313e-03
   2.9195310e-01   1.8084559e-01  -1.5560522e-03
   1.8960016e-01   1.2155689e-01   6.9758391e-03
   2.1467888e-01   1.1718348e-01   9.8010648e-03
   1.9813197e-01   1.3483064e-01   9.3802555e-04
   1.6244982e-01   1.4930998e-01  -1.3243069e-03
   1.7746119e-01   1.9265359e-01   4.5046280e-03
   1.3219617e-01   1.6593120e-01  -3.4175514e-03
   9.0392924e-02   1.3748650e-01  -3.5422694e-03
   2.5756776e-01   1.6128349e-01  -7.0235156e-04
   2.1935155e-01   2.0411987e-01  -1.0803831e-03
   3.3149751e-01   2.2931968e-01  -5.7100813e-03
   2.7229506e-01   1.7321220e-01  -3.2574745e-03
   2.6920810e-02   1.7059514e-01  -8.2356666e-03
   1.7676530e-01   1.3678904e-01  -8.9241742e-03
   3.4249933e-02   6.6032284e-02  -1.3811363e-02
   3.1590550e-02   5.4899049e-02  -3.2294782e-03
  -2.7567784e-03   4.6247363e-02  -1.1240132e-02
   7.7862348e-02   4.5386683e-02  -9.1803911e-03
   5.3584293e-02   3.8414034e-02  -9.0316871e-03
  -3.1480022e-02  -3.3125449e-02  -9.6738316e-03
   1.3221436e-01  -6.2546790e-02  -1.1320257e-02
  -1.2766669e-01  -1.0377860e-01  -6.9118126e-03
  -1.3096077e-01  -1.3371829e-01  -9.3320100e-03
  -1.1604597e-01  -1.3533444e-01  -8.9772457e-03
  -7.1212426e-02  -1.4079809e-01  -5.5018842e-03
  -1.8437894e-01  -1.5739856e-01  -1.5179265e-02
  -8.5242715e-02  -1.2195886e-01  -1.6117319e-02
  -9.8537411e-02  -1.6577856e-01  -7.1035732e-03
  -2.5837532e-01  -1.2807723e-01  -1.0124271e-02
  -1.0985066e-01  -1.8767714e-01  -1.1347466e-02
  -2.3689436e-01  -1.9817555e-01  -1.2817157e-02
